comment_id,task_id,user_id,text,created_at
2ad71580-8137-4456-b626-3387e0c4f920,053e3264-9ae8-4884-acd8-4ebba84346fd,b2b30ffe-08fb-4554-800b-d23d7f689058,Pushing this to next sprint.,2026-01-06 12:37:49
43a6299e-ede8-426a-82bb-f38c555a31f6,555d0a6d-111e-4184-a8fb-4ea3d59e3245,0749a04d-d5c8-4daf-9065-9034d758ff80,Can we prioritize this?,2026-01-06 12:37:49
87964995-07dd-4ebb-b832-4ec832e49c84,555d0a6d-111e-4184-a8fb-4ea3d59e3245,17069fe3-db7f-472b-bd76-49dea7a2b679,This looks good to me.,2026-01-06 12:37:49
9aba47f9-ba6c-4edf-9f93-fd077b69e81b,555d0a6d-111e-4184-a8fb-4ea3d59e3245,59d9f6d7-d409-4901-80e7-142bb09f7f78,Can we prioritize this?,2026-01-06 12:37:49
e591138d-b43e-4480-9562-394c99f7f6a1,a5148a1d-16bc-44d2-902e-39ba9b714165,16260cfb-e6b5-42c1-a400-ddc1892fda10,Pushing this to next sprint.,2026-01-06 12:37:49
fdc4a4d3-9625-4a17-960f-70adf85f49a6,a5148a1d-16bc-44d2-902e-39ba9b714165,51ba75cc-cd48-4aea-9fc2-59d0b74e700c,"Blocked due to dependency, will update.",2026-01-06 12:37:49
b00f4c2d-cb08-4e0e-ab8b-6e01f495092d,592cd208-38f0-4b8f-b363-3e8a58eada27,d5a78053-8393-43d2-9328-50eb0d3f52be,This looks good to me.,2026-01-06 12:37:49
8797fda8-6ded-44c1-b387-7744f48984de,592cd208-38f0-4b8f-b363-3e8a58eada27,c9a94f66-f92b-4cf4-a816-b03b9ca430ad,Let’s discuss this in standup.,2026-01-06 12:37:49
8eb6eb14-caf5-48e5-999a-82c26e61f1fe,592cd208-38f0-4b8f-b363-3e8a58eada27,d56d6502-e064-416e-ae88-abeb4422b923,Please review this when you get time.,2026-01-06 12:37:49
ac50dc3f-2b0f-460a-a730-4809ae8b7907,a02e77cd-c10d-4909-a557-f8370cacd261,2f779289-e74a-4478-a3e9-41a8a1db2c72,Please review this when you get time.,2026-01-06 12:37:49
74926d93-940b-4997-9ea7-daf41ddedb91,a02e77cd-c10d-4909-a557-f8370cacd261,a1588891-578e-406b-abcd-335932ac94c3,Needs clarification from stakeholders.,2026-01-06 12:37:49
33c87c8d-8338-49cf-8b28-159ee1dd2f86,3de4cdad-0b2b-4a82-8ea8-65f95c88d296,ba99b715-3a65-49d2-b17a-63144a17be2d,Let’s discuss this in standup.,2026-01-06 12:37:49
c1be8dcb-f516-473e-bf12-643a5d71df96,f0a24c1d-bf14-4ce9-8c1a-d54e2a8065a7,2a73c80b-a50d-4311-8b69-3d8d231e7349,Please review this when you get time.,2026-01-06 12:37:49
36dfa4c5-5d9a-468a-bcd3-739aa50bc670,f0a24c1d-bf14-4ce9-8c1a-d54e2a8065a7,4ff3d185-6412-4b2a-b69e-360e4b436872,Let’s discuss this in standup.,2026-01-06 12:37:49
19bf5468-cb7e-484f-a8ec-4031b039153d,f0a24c1d-bf14-4ce9-8c1a-d54e2a8065a7,af852dfa-90de-403c-9425-4cf9b78fedba,Please review this when you get time.,2026-01-06 12:37:49
1463acb5-19b3-45a7-9f81-ae5e442bd931,27ac5e55-ebba-45f5-9846-fef0d0f4ef94,a867370b-9c68-4a15-8dda-4261d9d3eade,Pushing this to next sprint.,2026-01-06 12:37:49
d736332f-e111-41a2-9336-bf3dff5765db,d78aa55b-7038-4bb4-a6cc-8f7601f800f4,50b7369b-6a4d-46d7-a89e-dacc3c5b2f0a,Pushing this to next sprint.,2026-01-06 12:37:49
2420de4d-06df-4c97-aeb0-9000fa598b7b,d78aa55b-7038-4bb4-a6cc-8f7601f800f4,d3cfdae4-a0fe-41ca-96af-5e5d0d6fbbea,Please review this when you get time.,2026-01-06 12:37:49
bacb1353-197c-4d7f-a8b4-bd55ca9fe3c4,418f7fc7-a1b6-4c85-9ca5-ed793369c7be,858f3478-9eed-4c36-882e-44b5ab8480ec,"Blocked due to dependency, will update.",2026-01-06 12:37:49
469334c8-bf4d-4288-8903-ee8031fffa18,418f7fc7-a1b6-4c85-9ca5-ed793369c7be,b78cf74f-7992-40f1-b176-93afe1e5ebd3,Let’s discuss this in standup.,2026-01-06 12:37:49
2f9ec771-5cd6-4945-b194-775846ea2968,418f7fc7-a1b6-4c85-9ca5-ed793369c7be,28e3c74f-3efd-4ebd-8366-97d42ecf02eb,Please review this when you get time.,2026-01-06 12:37:49
89f47d4d-abda-460a-9f1d-2685ce9d5a3a,32868075-0cb9-4c8f-8855-ea24803f9d47,204f7124-e004-4900-b5f1-b2d676b54e46,Please review this when you get time.,2026-01-06 12:37:49
169f2dc3-42ca-4b32-87e9-f18111b3cb1f,c0f70347-b41a-4919-8d59-999a8d809eab,5556b3af-d917-48db-be6e-c7745414cda7,Pushing this to next sprint.,2026-01-06 12:37:49
7ba9ffe7-cfc8-4f84-9ec9-332e814f7be0,c0f70347-b41a-4919-8d59-999a8d809eab,e85d7655-2c99-4079-85f6-f1db70a81647,Let’s discuss this in standup.,2026-01-06 12:37:49
091b7baf-7228-4296-9370-c1b42078c687,c0f70347-b41a-4919-8d59-999a8d809eab,ae838a55-f2a4-4f43-9cc0-dec5fee9899e,Let’s discuss this in standup.,2026-01-06 12:37:49
6db8e405-886c-4dee-bdfc-449a04a4261a,1d999888-17bf-47d2-8f40-328ced69fa52,2741f24f-9e32-460d-a2bc-f5b1d8b5f5b6,Can we prioritize this?,2026-01-06 12:37:49
a208d4f2-9801-4e08-8cdb-618e5abe0c28,1d999888-17bf-47d2-8f40-328ced69fa52,6ccc10f2-0ca9-4590-9ba3-3cd8dc37ea1b,Please review this when you get time.,2026-01-06 12:37:49
7bf4ca25-9d9c-459a-903e-63255a79f5ef,c665e028-bf9c-4a70-88c4-164443a3b407,5d7d6dc1-4373-49d2-b5fb-a3e239f706f2,Pushing this to next sprint.,2026-01-06 12:37:49
dd9e875c-77e6-4880-be60-924bc1f4e207,a14751c5-3b1b-4e72-af96-5d458156d5c3,5d62c66a-98a6-407b-b98c-0c4e9740d70e,Please review this when you get time.,2026-01-06 12:37:49
58be1e04-f36a-4cf9-87be-21a615532973,a14751c5-3b1b-4e72-af96-5d458156d5c3,c12a6af5-31df-4042-aa60-164939967c4e,"Blocked due to dependency, will update.",2026-01-06 12:37:49
d3f7727b-a8b2-4b3a-9032-1a9ab16079e5,a14751c5-3b1b-4e72-af96-5d458156d5c3,99042e4a-cb1a-42a2-a2c1-f9f9f6e451d7,Needs clarification from stakeholders.,2026-01-06 12:37:49
2d4df9e8-a09c-4d82-92ee-2c6c0bbbff32,ea7046ee-fd5c-48b0-8714-3c33b2ddca1c,6aad219b-c2e4-416d-a34c-26a13ed3e01e,Needs clarification from stakeholders.,2026-01-06 12:37:49
ac3a2d1b-1efe-47ea-bba3-41b5269ca99a,ea7046ee-fd5c-48b0-8714-3c33b2ddca1c,f7cb3331-8e4d-4903-868c-36686b61a720,"Blocked due to dependency, will update.",2026-01-06 12:37:49
7e2eddcc-01be-441c-996a-40ca7f75032e,181e64d5-f698-477f-83e7-97eab6362b62,344ae32d-765d-4d1f-a944-e0af57003838,Let’s discuss this in standup.,2026-01-06 12:37:49
69c5b1f7-8c4b-47f8-9368-eedcb080f06f,181e64d5-f698-477f-83e7-97eab6362b62,ccee034b-5b23-4327-ac96-0b0cb404cb1e,Pushing this to next sprint.,2026-01-06 12:37:49
57b52a56-e6ba-4946-9a5e-6f60e34ef764,ec503083-6b9b-4ae2-b89f-328bc5066ce5,143f3de9-7e91-4f0c-bbf9-65787d98dd8b,Can we prioritize this?,2026-01-06 12:37:49
7a8393ff-1fc8-4ae9-b4d1-7450f66b4a22,6afc4344-5e8e-43b1-b382-4919ce14e988,a7dce098-bcdd-4803-9878-16bbd1c4fc60,Please review this when you get time.,2026-01-06 12:37:49
f7e0b502-af55-4aac-bd48-2292946f5523,3fc615ee-b7ec-4aa6-a546-26a44f8f55f1,092438a8-caf3-4563-a24c-0770e172f7e3,Can we prioritize this?,2026-01-06 12:37:49
eef33511-d484-4952-8625-33904e40ffc0,3fc615ee-b7ec-4aa6-a546-26a44f8f55f1,d5de0b72-fe7b-4f90-b4cc-60f4c0e14c71,Let’s discuss this in standup.,2026-01-06 12:37:49
beada87b-a50b-4ecd-84b2-6f039684975a,3fc615ee-b7ec-4aa6-a546-26a44f8f55f1,3eacabd9-f164-4a5d-829d-5120fcadf480,This looks good to me.,2026-01-06 12:37:49
3a65f0fe-51c3-4d1a-a9b5-445d16cf9c8e,866803fb-d721-4001-b8e4-4936a2740ab9,ccb51c2a-0d54-4a33-90a8-04ab6f3c20dd,"Blocked due to dependency, will update.",2026-01-06 12:37:49
728b5955-7f1b-4594-a674-8fb5e77bd00a,866803fb-d721-4001-b8e4-4936a2740ab9,7ff3635c-f100-4da1-b5cf-a1a5df94476f,Let’s discuss this in standup.,2026-01-06 12:37:49
fbf887e6-d979-4e16-a06a-b0379bec5764,b6c76ddb-2691-4b8b-b93c-23acb597d83a,25095598-c457-4558-a296-ae86647f0d20,This looks good to me.,2026-01-06 12:37:49
b176cd0e-a331-4df7-adfa-4054b13bc2fa,b6c76ddb-2691-4b8b-b93c-23acb597d83a,df4b8f75-1482-4519-a3cf-8948c3629dc3,Can we prioritize this?,2026-01-06 12:37:49
2173ec35-ba4e-40bc-801c-b80067afc8df,b6c76ddb-2691-4b8b-b93c-23acb597d83a,2d1ad02d-62ca-4797-813d-441c87dc235d,"Blocked due to dependency, will update.",2026-01-06 12:37:49
e0fbcc6d-7286-430e-835f-255a76f79981,73e977c5-0a20-41aa-9ce6-c75897e25793,fa3ceb8d-957c-4f9c-9cdb-86947150ad7a,"Blocked due to dependency, will update.",2026-01-06 12:37:49
4faad1d5-1160-4a10-a5eb-cc7f6df91b1c,73e977c5-0a20-41aa-9ce6-c75897e25793,58722035-a248-4c4a-92d1-e2a10a84c60d,Pushing this to next sprint.,2026-01-06 12:37:49
4213bfab-ddcb-4e72-9d7e-eca6bf031cb8,a7784795-793e-44aa-84e3-9afc47e4cb96,1aae0e19-6b47-48a0-985f-ab1111875cae,Pushing this to next sprint.,2026-01-06 12:37:49
aaa1f9e0-71a3-4d4e-93df-6698f6441336,dde566a9-ef5d-4d02-84a8-24dd8f1f38dd,d7882130-29a0-4007-849a-5b359d2027b9,This looks good to me.,2026-01-06 12:37:49
c647ba47-09a1-4d72-9b21-9397d9b3f231,dde566a9-ef5d-4d02-84a8-24dd8f1f38dd,c154ce85-7ca3-4463-b94b-2f0c79495f6d,Needs clarification from stakeholders.,2026-01-06 12:37:49
b2a64bdf-86e4-4f83-8dec-ef5d8698211b,dde566a9-ef5d-4d02-84a8-24dd8f1f38dd,e03164c4-fd51-45f1-9c3d-00d81a78e998,Needs clarification from stakeholders.,2026-01-06 12:37:49
63228d50-e5a5-446d-8b09-1d0290b8a5e8,6080ee40-8fbe-4045-8452-da136444f25e,a7089454-bef3-4c16-bcaa-7f4f4ff1656d,Needs clarification from stakeholders.,2026-01-06 12:37:49
9ffad577-5a02-41d4-aa5f-58be97aad97a,6080ee40-8fbe-4045-8452-da136444f25e,f80200c7-f88d-4482-b37f-e4193c47af71,Let’s discuss this in standup.,2026-01-06 12:37:49
68feddc5-ec22-4a25-877e-32c20a722057,6080ee40-8fbe-4045-8452-da136444f25e,13968ff5-6a97-4333-be66-6a4073f371a3,Can we prioritize this?,2026-01-06 12:37:49
b1c58e0b-c92f-41f5-a5b7-d7620d0914e2,1fed0963-f84c-4cb9-8c9a-640c6a88c0ca,4007f1bf-7443-4512-b940-a6e1b80476df,"Blocked due to dependency, will update.",2026-01-06 12:37:49
277b11c1-d565-489c-820f-77790fea51aa,1fed0963-f84c-4cb9-8c9a-640c6a88c0ca,fffad3f9-e3cb-46fe-bab2-6733ff6480ad,This looks good to me.,2026-01-06 12:37:49
b74d8b13-dc2d-4f8b-b139-97d897a5f411,1fed0963-f84c-4cb9-8c9a-640c6a88c0ca,ee50dd26-73a0-4e93-bf18-5abaf4dfb960,"Blocked due to dependency, will update.",2026-01-06 12:37:49
5becfbf7-8709-4d72-b057-d06b8dbb59e7,535d866e-0427-4555-9c4b-eba3f3a53cbb,ef180b55-b948-4933-9edb-f41f4fe38314,Let’s discuss this in standup.,2026-01-06 12:37:49
9f78c26b-6ede-4888-a10c-f6d0f6454913,535d866e-0427-4555-9c4b-eba3f3a53cbb,89303d9e-0be6-4f88-9677-439c4b958767,Can we prioritize this?,2026-01-06 12:37:49
4e35ac26-f2dc-4598-84b7-00a0b7059dbf,535d866e-0427-4555-9c4b-eba3f3a53cbb,c3ebec23-d2e6-42c7-96ca-78c1782478fe,Needs clarification from stakeholders.,2026-01-06 12:37:49
f2e39e52-d752-4514-9420-a55f4460d58b,a0627ffe-0989-4550-8a87-71faa26cbbe8,74e07a6c-ebeb-4e35-aba5-24c18696ac09,Please review this when you get time.,2026-01-06 12:37:49
c97a217f-9c37-49b4-af20-a8f6ffe9f26e,a0627ffe-0989-4550-8a87-71faa26cbbe8,651153f7-0ce9-4254-bed2-6953c6db5a65,Please review this when you get time.,2026-01-06 12:37:49
ee415a07-f6c3-4d64-893d-3547dd534091,3017cba4-b428-464d-b8c1-f9921b9ce1a4,8589a4b4-026e-4c11-a4b5-339db0080753,Let’s discuss this in standup.,2026-01-06 12:37:49
804a506c-fb01-4382-9c82-ebd0ae60a549,3017cba4-b428-464d-b8c1-f9921b9ce1a4,9132ced2-49c6-455b-a142-871540ea2299,Pushing this to next sprint.,2026-01-06 12:37:49
4f6f0899-ae35-458f-a686-1bfa6c37fb26,3017cba4-b428-464d-b8c1-f9921b9ce1a4,cc1f9629-c3fa-4cef-9964-79d7034563f6,"Blocked due to dependency, will update.",2026-01-06 12:37:49
623b8d00-6c54-44f9-a38a-7eba402807e4,b620ebb1-be45-45ed-8795-406b012bf35d,261b4821-8b14-47f2-b5eb-7102af8b06ae,Please review this when you get time.,2026-01-06 12:37:49
4fb12996-2433-4181-8fc5-228f190c6eba,b620ebb1-be45-45ed-8795-406b012bf35d,d0ce55e4-940a-413c-a15a-b427b14a054d,Can we prioritize this?,2026-01-06 12:37:49
e7dea1ae-1792-4a8c-b61e-2ab18d19da6c,1e201579-c2e3-4578-a906-c05c667b3264,23161dec-c1bf-4f0a-a636-290b75d705a8,Let’s discuss this in standup.,2026-01-06 12:37:49
d3824d46-7639-4a0a-8705-153e592e037b,1e201579-c2e3-4578-a906-c05c667b3264,2577032f-0396-4db7-a989-c573c230cff4,"Blocked due to dependency, will update.",2026-01-06 12:37:49
843deb6a-3e94-4879-addc-003cc06cad12,1e201579-c2e3-4578-a906-c05c667b3264,1980b19c-2643-45ee-9dc6-c32e25cce4f5,Please review this when you get time.,2026-01-06 12:37:49
f90ef660-898c-418b-b24e-1c187cfd1972,4f9ea318-38f2-455c-85df-bfcab1f6ce0c,6406e4c1-3a5c-46e6-8a5a-50affb4c017f,Let’s discuss this in standup.,2026-01-06 12:37:49
5a73c5fa-0e78-468b-8d43-33890524e5f2,8eb96f5b-2baa-4920-a078-0dfeeba56ede,a75167f3-c83f-4ed3-8ce6-887989083504,Please review this when you get time.,2026-01-06 12:37:49
3a452872-811a-4990-b549-bfaa349f01f9,8eb96f5b-2baa-4920-a078-0dfeeba56ede,f7dfb0a7-8881-4402-a258-b8fabda19695,Can we prioritize this?,2026-01-06 12:37:49
d8e826f5-9d69-4fe3-b4b4-ee7b87860fb6,8eb96f5b-2baa-4920-a078-0dfeeba56ede,28002fe4-b717-4833-9fdc-efbddfac33b1,"Blocked due to dependency, will update.",2026-01-06 12:37:49
c21a2a4e-44dc-47a3-a2b6-f8a3f08312b1,04ae0e35-9b1c-43ac-b71d-d6cbc857fff4,65fd93fc-17bc-4e4f-859a-648a8af15480,Can we prioritize this?,2026-01-06 12:37:49
c4772b5e-4032-4557-b26d-f940b4cfb9fa,04ae0e35-9b1c-43ac-b71d-d6cbc857fff4,bfaf7292-f86e-4c0e-99f3-5bab4cd8be61,"Blocked due to dependency, will update.",2026-01-06 12:37:49
f9a0da10-e524-49e1-956f-cf11d8a731ae,04ae0e35-9b1c-43ac-b71d-d6cbc857fff4,14e42150-50fc-439b-af77-c0cddfac4ef4,Pushing this to next sprint.,2026-01-06 12:37:49
a3a5fee6-253d-4c24-956c-cac6cb23c241,ab248439-46ae-45e7-b66c-d0ac46833c59,23ad409e-0e78-4b8c-99f1-1caaa1c28a13,This looks good to me.,2026-01-06 12:37:49
99f9db1c-281e-45df-acc9-360c376c6a9d,f5c36311-fd3d-4cb1-b3c9-ff342c4f1298,33dd2379-c005-423c-910f-586dcae2adc7,Needs clarification from stakeholders.,2026-01-06 12:37:49
668718ac-a91a-4a9c-9771-a00ad7e417b9,6b2917ca-0b2a-4fd8-8c32-9dc56301cd35,e596a393-390c-4785-a0ab-34ab6f5b14f1,Can we prioritize this?,2026-01-06 12:37:49
545bff73-0486-4a4f-ab51-c0b1fcda43b0,6b2917ca-0b2a-4fd8-8c32-9dc56301cd35,2bf89e66-284a-4b8f-b030-aec7844309b6,This looks good to me.,2026-01-06 12:37:49
52b24632-dc1f-413e-be38-1ec8358bdbb5,6b2917ca-0b2a-4fd8-8c32-9dc56301cd35,a642f441-0809-4d04-ab5d-e5cd85ecf249,Let’s discuss this in standup.,2026-01-06 12:37:49
5aa2f1d1-0c6b-4ed7-9e0d-6783521113b5,93fafc1d-ef65-4f17-81d9-9dde4d9b08d6,abc724bc-6fd2-4ccc-ad88-48abbf79a10f,Let’s discuss this in standup.,2026-01-06 12:37:49
4a27d31e-e54a-4efc-b5f1-d33c002e3192,29408284-e3bf-44c0-a220-0c06c416b5e4,60262264-4afd-4a92-a131-f44271bb5c12,Needs clarification from stakeholders.,2026-01-06 12:37:49
fc3c51af-fbaf-40a3-a6d6-ff7b25b9d885,29408284-e3bf-44c0-a220-0c06c416b5e4,f0e6d5f0-3db0-48e3-9179-4bc59a0c9475,Pushing this to next sprint.,2026-01-06 12:37:49
daccbdcc-f3f5-4399-9f6d-c3d3360a3ce5,b0d3b55c-ae19-453a-a92d-0e61f415aa0f,040d6780-2661-4579-9e9c-7e420c65ba28,Pushing this to next sprint.,2026-01-06 12:37:49
b210d11a-00bb-4b50-9144-5187b859db79,b0d3b55c-ae19-453a-a92d-0e61f415aa0f,d5bce097-d1dc-428c-8a51-ff1b0bcb287c,Please review this when you get time.,2026-01-06 12:37:49
a00a74bb-1f6d-463f-a92a-2be91c755f57,2ba4791c-69d5-4438-851b-1638c77454a8,e92b1f9d-76f3-495d-af68-a96fa1837742,Please review this when you get time.,2026-01-06 12:37:49
d3c93985-c102-4831-a62e-a5ce26dde17d,2ba4791c-69d5-4438-851b-1638c77454a8,f48b3fb2-cfe8-46fe-b23b-8f9d548ca560,Needs clarification from stakeholders.,2026-01-06 12:37:49
550158d9-e865-41a0-9a5b-3b17655ba7d7,855b23fa-08fa-400e-88b9-4183b3f3a366,b671a9fb-e9ce-4bff-89eb-91d8bc610db2,Needs clarification from stakeholders.,2026-01-06 12:37:49
129cc49b-3b84-4918-89a7-9e4604a6c1cc,855b23fa-08fa-400e-88b9-4183b3f3a366,1ebb36e3-4672-4088-8a5f-543ea1569389,This looks good to me.,2026-01-06 12:37:49
ead4ac31-e621-48d3-990c-dc6606677f41,855b23fa-08fa-400e-88b9-4183b3f3a366,788dfe46-1cc5-465f-8bdd-1946770ae496,Please review this when you get time.,2026-01-06 12:37:49
6e1a8044-dc61-400d-a5a8-c4389e13f1a1,4683b223-13ca-467f-a861-8a7a8ffac27f,ef9f7a79-93dc-48a0-98b0-c8510e91b4df,Can we prioritize this?,2026-01-06 12:37:49
0ae52eaf-d18d-495c-82bf-38a419210c39,4683b223-13ca-467f-a861-8a7a8ffac27f,9f4cd73d-8a38-4d3e-a2fa-8871bc5cdb9a,Please review this when you get time.,2026-01-06 12:37:49
11325bf1-f39b-4aa8-9eda-01fd962cdb97,4683b223-13ca-467f-a861-8a7a8ffac27f,fcffbff5-2091-4f7c-bab7-db01dad80376,Let’s discuss this in standup.,2026-01-06 12:37:49
02c983e6-0ef1-468e-a85d-d77af9e739f1,ea2a756b-516f-4bba-9b82-a7088a2381ef,b3be6743-7318-4e2f-be8f-6ad19bbc0ce8,Pushing this to next sprint.,2026-01-06 12:37:49
86e71c89-f849-40c1-a16e-05f212ae748a,ea2a756b-516f-4bba-9b82-a7088a2381ef,87db7089-25ba-4392-99ce-dd4dbc5ea912,Can we prioritize this?,2026-01-06 12:37:49
0c92c3e8-eca5-41cf-96e4-c18dac6dcc53,ea2a756b-516f-4bba-9b82-a7088a2381ef,4ff3d185-6412-4b2a-b69e-360e4b436872,"Blocked due to dependency, will update.",2026-01-06 12:37:49
9bdece3d-7329-4ae0-b0ee-261f63a3b2b0,93d8cdac-9fad-4e4a-987d-4647a56435e6,bc13c887-3daf-472d-bff0-72906bf8acf1,This looks good to me.,2026-01-06 12:37:49
3578de66-8103-4662-8fcc-43ef578a90d6,620cc9b8-061e-432e-872b-e35b1ff118bd,ca7248a1-c315-4c63-96f1-c86bc22b36df,Needs clarification from stakeholders.,2026-01-06 12:37:49
8fc487f6-f642-43da-9a4d-c6688f9d8fd0,620cc9b8-061e-432e-872b-e35b1ff118bd,bf3350cb-bb5e-4651-aa55-8fce9143beb4,Pushing this to next sprint.,2026-01-06 12:37:49
a605df9a-5f28-4f11-8342-0658288462cc,d1a90dd6-412b-4f1c-86b7-862371a7df05,3f962813-35e0-45b7-804f-b54d2fa88044,"Blocked due to dependency, will update.",2026-01-06 12:37:49
6a692e63-ccbd-4445-af01-1a737e03bf52,d1a90dd6-412b-4f1c-86b7-862371a7df05,1b192104-d876-438d-8498-c4d61feeff33,Can we prioritize this?,2026-01-06 12:37:49
106ac890-88c9-4ccd-86c3-0c0d334ccfbf,17754891-c2fe-4f5b-a639-5ecccb9a3736,f40603d7-a188-4124-80b0-4871d291bcc9,"Blocked due to dependency, will update.",2026-01-06 12:37:49
19ffdd28-3d6e-4508-86c8-b07aeeb18c58,17754891-c2fe-4f5b-a639-5ecccb9a3736,65faf099-b86f-458a-b4c3-f0d4a57c9f05,Please review this when you get time.,2026-01-06 12:37:49
729fb811-0788-4d58-8fdb-edb3325838b2,17754891-c2fe-4f5b-a639-5ecccb9a3736,338f8f00-194d-41ed-a138-687173fb82f9,Let’s discuss this in standup.,2026-01-06 12:37:49
e902902e-b969-43db-8407-749ca705b6ad,5f055465-b5f6-4b75-9537-ead62c177f6d,48ad094f-24c4-435e-bcae-8b05f1500bb8,Let’s discuss this in standup.,2026-01-06 12:37:49
091ce52d-1940-4085-926b-7cf25590abf2,5f055465-b5f6-4b75-9537-ead62c177f6d,70b75903-7494-44bb-a769-8c9a04dc053d,Let’s discuss this in standup.,2026-01-06 12:37:49
6bfbaef0-437d-454c-b012-d79862fd2181,5f055465-b5f6-4b75-9537-ead62c177f6d,c7593cc7-a7c8-4703-b099-3c21638e6d6b,Let’s discuss this in standup.,2026-01-06 12:37:49
c00b8d17-fbc6-4899-b784-640b10e91c5e,b2b3a1e8-f4f4-4c27-b2ec-9a5d0cfa49a3,b503b34e-9e39-434c-b658-71e117f1e827,Pushing this to next sprint.,2026-01-06 12:37:49
fff66bff-af3f-4b9b-a011-226cedd9c3c0,b2b3a1e8-f4f4-4c27-b2ec-9a5d0cfa49a3,587fd360-83cb-41d1-bfe1-5d54bb603b84,"Blocked due to dependency, will update.",2026-01-06 12:37:49
1b81bd14-0252-4693-a1c2-c8db8102c666,bf74e154-c708-47c7-9e22-9476ee2e1e0a,efe69a9c-c20d-4974-b24e-612371c59242,This looks good to me.,2026-01-06 12:37:49
9829effd-199c-495b-8912-71b716b51b7a,595ade18-da7a-449e-9ce9-c2a726d8c12b,8e4b47d6-b5c0-427e-945a-f65ed5724e32,"Blocked due to dependency, will update.",2026-01-06 12:37:49
3f879edc-c3ce-4330-b952-19172021b782,595ade18-da7a-449e-9ce9-c2a726d8c12b,c6eb272b-9e26-47bf-839f-c0d43a87a8bc,Pushing this to next sprint.,2026-01-06 12:37:49
6c25a90d-27b1-4289-8feb-e9046ffc5671,c8da0846-5379-437b-9f36-0741e22962e0,52c048d2-f816-4023-81fb-b952c8912273,Pushing this to next sprint.,2026-01-06 12:37:49
5925ced5-3a68-478d-8dbb-fdd1a0812f6a,c8da0846-5379-437b-9f36-0741e22962e0,edc4020b-f36d-44c8-b3e3-6dc3faa23ffd,This looks good to me.,2026-01-06 12:37:49
1d7399cc-0f01-4959-b97f-5d5736781c33,c8da0846-5379-437b-9f36-0741e22962e0,78bdc7a4-addf-4360-8e9f-dae9f3c58979,Please review this when you get time.,2026-01-06 12:37:49
c515855f-7391-4bd4-9cc0-e180aae04415,c36f73ce-bf2d-481f-9a41-575baccf1b9b,25047b33-1f7c-43b6-992f-d038e0b3cdd7,Let’s discuss this in standup.,2026-01-06 12:37:49
ca834953-83f4-4766-9784-b2bec2304834,c36f73ce-bf2d-481f-9a41-575baccf1b9b,51532c03-f7e2-4618-8373-4388a8827d45,Please review this when you get time.,2026-01-06 12:37:49
0a11ea4a-547a-49d7-8c2f-5a89611f9e18,1940577f-f539-4a2f-b46c-22051037d79b,2b961a20-a5c3-4d87-bcd1-9824c7b71365,Pushing this to next sprint.,2026-01-06 12:37:49
dbc0f4be-a82e-4ab4-ac53-ebc2a2be8775,1940577f-f539-4a2f-b46c-22051037d79b,7e9737c7-93e2-4525-a09e-b1abd43522a7,Needs clarification from stakeholders.,2026-01-06 12:37:49
2d695fe0-4e88-4d4e-b5ef-5d9547c11eea,1940577f-f539-4a2f-b46c-22051037d79b,aed41f23-45e5-42ed-9e48-5c14dff5db9c,"Blocked due to dependency, will update.",2026-01-06 12:37:49
203c0b94-24cf-4622-abde-ea6dc2a42bdb,87b7d600-72f1-4b1b-864f-2e697ce3a150,948750ff-993d-46f6-80ce-f907a7db4ff4,This looks good to me.,2026-01-06 12:37:49
be52eb1a-954e-48e4-ba8c-5be1320f9067,87b7d600-72f1-4b1b-864f-2e697ce3a150,dae0d46d-179c-4045-895d-c806bdb8b9b1,Please review this when you get time.,2026-01-06 12:37:49
47da11da-c2d2-4d05-a475-ffae45e00dc0,292b633f-94f6-4e18-bddb-d289f944d60c,74eb9b78-4326-4112-9e55-8f48b5c23842,Can we prioritize this?,2026-01-06 12:37:49
862d5950-1202-42a7-ab72-3131657933c0,292b633f-94f6-4e18-bddb-d289f944d60c,46da66f9-121f-4997-adf3-2740e5c9fcc9,"Blocked due to dependency, will update.",2026-01-06 12:37:49
82136323-f28f-4b04-a0c8-df600012a77e,292b633f-94f6-4e18-bddb-d289f944d60c,b4a0c921-6d60-4181-9ef1-2c496a7fe35f,Can we prioritize this?,2026-01-06 12:37:49
a8611e47-3778-4450-aae1-c245782cfa95,b2b8997e-dbb1-455b-a87e-17cbb46ea812,1f55fd60-c1fb-43cc-a79c-d59b7756e11f,"Blocked due to dependency, will update.",2026-01-06 12:37:49
ae955a6a-990e-47a7-bb88-676789ff9b7e,b2b8997e-dbb1-455b-a87e-17cbb46ea812,d3cfdae4-a0fe-41ca-96af-5e5d0d6fbbea,Can we prioritize this?,2026-01-06 12:37:49
677c8c4f-c024-4c08-bc81-491bf8d585f8,b2b8997e-dbb1-455b-a87e-17cbb46ea812,35892e23-b190-4291-8ad5-5f5bfcbaa4ee,Pushing this to next sprint.,2026-01-06 12:37:49
59ac947a-6008-43fd-b449-76c5e110c04a,2c09c769-00b6-4348-b7a2-4bd14134a34f,bd789907-ce83-47c5-aec3-27990647495d,Please review this when you get time.,2026-01-06 12:37:49
40aebe51-1df2-411d-aa19-09f4efd13a10,2c09c769-00b6-4348-b7a2-4bd14134a34f,245dbb8c-d882-44ba-b8ae-78962598cc41,This looks good to me.,2026-01-06 12:37:49
