task_id,project_id,section_id,parent_task_id,name,description,assignee_id,due_date,created_at,completed,completed_at
9415d6e5-24bc-437f-b002-9aa99fd7f393,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Fix Auth service,"Objective:
Fix Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",1d56a50d-9b23-4d69-bc9a-a2bc7fb19d28,2026-03-08,2025-07-25 18:07:48.689101,0,
1e29cfe1-21e5-4ab4-ba5c-c16fc5b8f048,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,0570edfd-9705-44f8-a1a2-58105aab826c,Optimize Search API,"Objective:
Optimize Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",579d1cda-2961-42dc-91b6-5d431e5463ae,,2025-12-03 18:07:48.689101,1,2025-12-07 18:07:48.689101
f9a5c33e-c29a-49ea-a42d-39e274127bb3,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Remove Dashboard UI,"Objective:
Remove Dashboard UI

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",3575c0e2-6d14-4eaa-8cb0-05c2035d4e9e,2026-02-06,2025-09-26 18:07:48.689101,1,2025-10-07 18:07:48.689101
00608dca-b779-410c-b3e1-cf320611e138,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,f640db88-6d1e-4e7d-a085-6a030de7ef74,Fix Database schema,"Objective:
Fix Database schema

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",65feae54-b5ef-4aa9-8ec2-6348ed95bb2e,2026-01-14,2025-08-30 18:07:48.689101,0,
5768c332-3557-4727-a5da-772a2944b057,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,c8cccb0f-3472-41bc-bb2b-9f4f98b00eda,Optimize Database schema,"Objective:
Optimize Database schema

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",28bb4bec-dc34-4bc5-8723-9cae4b19f453,2026-01-13,2025-07-30 18:07:48.689101,1,2025-08-01 18:07:48.689101
3ebdec6c-3ee1-4443-9add-99107c020c55,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Remove Notification system,"Objective:
Remove Notification system

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",89f3d1fe-2dd3-410a-9562-cbe2a35235d1,2026-02-20,2025-10-28 18:07:48.689101,0,
c78d8bfe-0423-476a-acd2-c50243662edf,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,f53cd6e7-78d4-4ea4-91d8-5a3e6ddac27b,Refactor Search API,"Objective:
Refactor Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",3d708999-17a8-4bdb-8177-729c664488c3,2026-03-26,2025-08-09 18:07:48.689101,0,
236d98e4-9dc7-43d1-9b66-0aaa27d74a89,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Remove Auth service,"Objective:
Remove Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",12079259-1052-48ca-99d9-bd7678a26c07,2026-02-28,2025-07-31 18:07:48.689101,1,2025-08-08 18:07:48.689101
7ca05dbb-2fa3-4510-a20a-2569de1afac5,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Refactor Dashboard UI,"Objective:
Refactor Dashboard UI

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",29466deb-7d16-4e77-b9bd-a26d11e82574,2026-04-03,2025-12-18 18:07:48.689101,0,
44ec57f1-be80-4fc5-a155-f3fbfe6fefa0,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,2048435b-6315-4464-9168-b7d686392cc9,Optimize Notification system,"Objective:
Optimize Notification system

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",47cbfeb7-dcdf-4625-a5eb-9d44499ab198,2026-02-12,2025-08-30 18:07:48.689101,0,
6aeaceb4-1f35-4cf6-8590-4aca651d0ee1,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Remove Auth service,"Objective:
Remove Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",87cad0c4-a1cb-4f32-bed9-216ee8bc38c9,,2025-12-22 18:07:48.689101,0,
3a684543-a3fc-45e8-92ad-d2e3de47a11c,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Migrate Auth service,"Objective:
Migrate Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-02-26,2025-12-21 18:07:48.689101,0,
26f99f33-9b23-43fe-bca5-2ca9adedeb6d,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Refactor Payment flow,"Objective:
Refactor Payment flow

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",dab67406-96b9-48b7-878f-9b783eb7d7b4,2026-03-20,2025-09-09 18:07:48.689101,0,
c28ac4bc-97b8-4b55-afa5-97b12ef3b7ba,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Refactor Auth service,"Objective:
Refactor Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",338f1d3e-8ad6-4bc5-962f-a13d814b86ad,2026-01-21,2025-10-05 18:07:48.689101,0,
1dbcac0f-ca1b-4d5e-bd15-c4295e187a40,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Implement Database schema,"Objective:
Implement Database schema

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",a07a4d4f-3293-474e-849f-bc56b92bbe02,2026-01-07,2025-12-15 18:07:48.689101,0,
f1c2ae34-e2b2-45e1-aa3a-da49e2bea96e,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Implement Auth service,"Objective:
Implement Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",ac3f4771-980c-4616-b253-31a4a2a99408,2026-03-24,2026-01-03 18:07:48.689101,0,
b83e37cb-2a51-4cc7-aa5f-ee38476e6b9d,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Remove Search API,"Objective:
Remove Search API

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-03-03,2025-09-09 18:07:48.689101,0,
6379028b-fdfc-48ff-8052-3dfd78bae13a,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Fix Dashboard UI,"Objective:
Fix Dashboard UI

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",a69757ea-7d8c-444f-8cbf-59a72c7d8c0a,,2025-11-23 18:07:48.689101,0,
af62a5aa-82e1-4915-b4d0-3d9a873172c0,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,3f076586-9fae-464e-89fb-b7a746556cf4,Refactor Database schema,"Objective:
Refactor Database schema

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",0857e648-ff26-466e-8261-0fabbc55cb58,2026-03-25,2025-12-17 18:07:48.689101,1,2025-12-25 18:07:48.689101
6bf98e4b-c487-42f7-9047-3655559cd836,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Migrate Auth service,"Objective:
Migrate Auth service

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",bb4fe335-0994-42a4-95cf-3240f8e8eb13,2026-01-31,2025-11-27 18:07:48.689101,0,
957ade4b-493d-411b-85bb-905fcaa14a9a,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Fix Notification system,"Objective:
Fix Notification system

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",450be04d-64e1-4ef1-a00a-ea8efe59ea86,2026-02-12,2025-09-01 18:07:48.689101,1,2025-09-10 18:07:48.689101
17b01abc-9029-4000-bbb9-4036b63d6f2a,ad850f09-32e1-490a-810a-c1bc7b548be4,1f5a08b6-67a8-4317-8367-af7df76a3ecf,,Migrate Dashboard UI,"Objective:
Migrate Dashboard UI

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",ae78f39e-1d2c-4a99-bed8-f22a6daf3401,2026-02-13,2025-12-27 18:07:48.689101,1,2026-01-04 18:07:48.689101
bd558c54-3a3e-4e2c-b0b7-0d528e1ffc60,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Launch SEO keywords,"Objective:
Launch SEO keywords

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",b02fde6c-57dc-47e3-879a-094ea78af3fb,2026-03-21,2025-08-17 18:07:48.689101,0,
c2b4db37-1db2-48db-b19b-1c5442e12971,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Draft Ad creatives,"Objective:
Draft Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-01-31,2025-11-17 18:07:48.689101,1,2025-11-22 18:07:48.689101
571d1781-0391-4717-bc84-3de6ece2d446,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Launch Landing page,"Objective:
Launch Landing page

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",dec5bb5b-9177-4c87-8149-081eb94caa13,,2025-09-22 18:07:48.689101,0,
9622ce04-9331-40a0-b35d-cee6a32caf98,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Prepare SEO keywords,"Objective:
Prepare SEO keywords

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",5f0ae184-0c68-4dad-ada8-5574b6063c06,2026-02-11,2025-09-23 18:07:48.689101,0,
18e0bd59-fe56-4f11-859b-0c49e0d610f7,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,bd558c54-3a3e-4e2c-b0b7-0d528e1ffc60,Launch Landing page,"Objective:
Launch Landing page

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-03-11,2025-10-29 18:07:48.689101,0,
c8229832-5922-4e94-af28-e3b5712113a2,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Draft Q2 campaign,"Objective:
Draft Q2 campaign

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",54d9f6fd-b9a7-4e31-8463-bc0c6af50f67,2026-03-18,2025-12-30 18:07:48.689101,0,
a43de034-de6b-494a-a9fd-a16d87b5d960,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Review Q2 campaign,"Objective:
Review Q2 campaign

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-03-22,2026-01-02 18:07:48.689101,0,
81c8a2a7-3c66-46d8-9841-8ff9afee18dd,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Draft Ad creatives,"Objective:
Draft Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",af8a79c9-fab4-46a0-87fd-dc5c5b6f9d32,,2025-12-22 18:07:48.689101,1,2025-12-24 18:07:48.689101
57872b4a-a0d3-4e84-baea-abd67226602c,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Publish Q2 campaign,"Objective:
Publish Q2 campaign

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-03-03,2025-12-05 18:07:48.689101,1,2025-12-13 18:07:48.689101
c29d57f2-165e-45d9-9626-3cb8bf9b8279,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,c8229832-5922-4e94-af28-e3b5712113a2,Launch Email sequence,"Objective:
Launch Email sequence

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",5bd666aa-c15b-4742-a670-883e6939d4e4,2026-03-07,2025-08-11 18:07:48.689101,0,
e70a329b-e360-4c5a-87cc-44fc7f5631d1,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,9622ce04-9331-40a0-b35d-cee6a32caf98,Prepare Landing page,"Objective:
Prepare Landing page

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",e1f91690-258b-4a77-893b-bbba8e3109f6,2026-03-29,2025-10-31 18:07:48.690109,0,
768fdac0-2c9b-42ba-a626-f2ee116804fe,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,9622ce04-9331-40a0-b35d-cee6a32caf98,Draft Landing page,"Objective:
Draft Landing page

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",1899ed61-9df5-4ca9-81b1-8027555858fe,2026-04-05,2025-12-16 18:07:48.690109,1,2025-12-19 18:07:48.690109
added637-106f-459b-9127-18fd81ff1444,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Launch Ad creatives,"Objective:
Launch Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",1b989674-e41f-4021-8fae-68eb67dc2046,2026-03-01,2025-11-29 18:07:48.690109,1,2025-12-12 18:07:48.690109
379deb3e-55b4-4176-8491-ea55e455e00a,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,a43de034-de6b-494a-a9fd-a16d87b5d960,Launch Email sequence,"Objective:
Launch Email sequence

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",7b28bdfe-3869-4c8e-af29-22e5e9cca9b4,2026-02-22,2025-07-10 18:07:48.690109,0,
e3507eaa-e544-4640-b4b8-d7108271b11a,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Prepare Ad creatives,"Objective:
Prepare Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",8ddaa429-647b-4431-aa4d-9190b4836ea4,2026-01-14,2025-10-12 18:07:48.690109,1,2025-10-13 18:07:48.690109
3b283a34-f3aa-4504-93b4-91d37402a377,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Prepare Q2 campaign,"Objective:
Prepare Q2 campaign

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",a69b6339-d59d-4f79-b9ca-82df2e106860,2026-03-04,2025-09-13 18:07:48.690109,0,
487e4083-502c-4ce5-884b-c040980db6f6,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Analyze Email sequence,"Objective:
Analyze Email sequence

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",183e47c0-6adc-48d9-925c-f8fc266e9be3,2026-01-08,2026-01-05 18:07:48.690109,1,2026-01-15 18:07:48.690109
edf3e228-6e7c-4bb3-9fc8-791d7aac6231,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Review Email sequence,"Objective:
Review Email sequence

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",f4cf2156-735d-429f-ab9f-336988710874,2026-01-21,2025-07-22 18:07:48.690109,0,
8cc53194-d251-49e9-8b93-24c18cf38039,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Prepare Landing page,"Objective:
Prepare Landing page

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",8900f501-74e0-414e-a32a-d2e77209670c,2026-01-13,2025-12-10 18:07:48.690109,1,2025-12-13 18:07:48.690109
435ff9ce-4b1a-4225-ab93-bbdbc36d229d,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Publish Email sequence,"Objective:
Publish Email sequence

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-01-30,2025-12-30 18:07:48.690109,1,2026-01-01 18:07:48.690109
3441ca3b-df7f-4842-9516-6c165703db5e,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Launch Landing page,"Objective:
Launch Landing page

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-02-27,2025-07-25 18:07:48.690109,0,
97a21db0-7f8c-4a45-a1e2-39e396cc668b,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Prepare Ad creatives,"Objective:
Prepare Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,,2025-07-13 18:07:48.690109,1,2025-07-25 18:07:48.690109
5ac68b69-6d3a-4e2e-ac41-f927b83ab43e,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Publish Ad creatives,"Objective:
Publish Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",,2026-03-09,2025-09-10 18:07:48.690109,1,2025-09-15 18:07:48.690109
9e28f99c-a15c-42b0-b6c4-d1da6fcb1959,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,8cc53194-d251-49e9-8b93-24c18cf38039,Draft SEO keywords,"Objective:
Draft SEO keywords

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",facb5ad4-9e07-4e02-91e8-83b6d01ee7da,2026-03-23,2025-10-10 18:07:48.690109,1,2025-10-18 18:07:48.690109
7cde19d4-a27f-4ad5-ba1a-f1432babc887,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Prepare SEO keywords,"Objective:
Prepare SEO keywords

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",2c266ba5-bea1-4e68-800d-5be4d3910e5c,2026-03-10,2025-08-16 18:07:48.690109,1,2025-08-27 18:07:48.690109
62bd5140-7e14-4d85-8ece-14c71efd12ca,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,c8229832-5922-4e94-af28-e3b5712113a2,Launch Landing page,"Objective:
Launch Landing page

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",5c6b62ae-6476-4a38-949d-8cbeb1ddcc8a,2026-03-26,2026-01-01 18:07:48.690109,0,
3888d78f-11b2-4a77-b3d5-898d2d2e8262,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Publish Email sequence,"Objective:
Publish Email sequence

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",8a315633-f05f-43c6-ab27-bad6d0e6a554,2026-01-22,2025-08-29 18:07:48.690109,0,
db326dd3-3700-4ff7-8771-dde4abe9890f,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Publish Landing page,"Objective:
Publish Landing page

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",71ed5173-78e3-4f1b-a110-952e31200d4b,2026-03-08,2025-12-01 18:07:48.690109,0,
a77861c4-301c-4b45-b23b-a061fa2510cd,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Draft Ad creatives,"Objective:
Draft Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",747cbee6-9a85-4085-8c3e-5ea4ed9b8466,2026-01-08,2025-10-26 18:07:48.690109,1,2025-11-07 18:07:48.690109
53b742ff-02b8-4085-b2f2-4a9f462465ca,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Prepare SEO keywords,"Objective:
Prepare SEO keywords

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",50efd2cf-d799-41f2-813b-503f26171e2b,2026-01-26,2025-09-04 18:07:48.690109,1,2025-09-07 18:07:48.690109
df38e4ee-9c92-4a77-a451-1db2e48e9d00,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Review Email sequence,"Objective:
Review Email sequence

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",039e40b5-8e4e-4a85-b5bd-cf87a019a94e,2026-02-24,2025-08-27 18:07:48.690109,1,2025-09-03 18:07:48.690109
746811c1-df38-4f89-9e96-3c45a71b33d1,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Draft Ad creatives,"Objective:
Draft Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",ff5387c4-8a44-4401-8060-25990fb1b02f,2026-03-26,2025-08-21 18:07:48.690109,1,2025-08-30 18:07:48.690109
d16bc9dd-f306-4720-8af9-b9e817340aca,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Prepare Ad creatives,"Objective:
Prepare Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",7b364842-b435-4e3c-8c3d-82f4eb43658c,2026-01-23,2025-11-19 18:07:48.690109,1,2025-11-22 18:07:48.690109
54f93cd0-1ec5-4017-b07f-c8f7edca866c,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Prepare Landing page,"Objective:
Prepare Landing page

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",8ba6f9f7-f604-4dd8-8a45-c698feee9ddb,2026-02-01,2025-10-05 18:07:48.690109,0,
b148d48f-f5ae-4c65-9501-e4d8064e20ae,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Draft Ad creatives,"Objective:
Draft Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",659f95a9-3166-4ae5-8a60-1b94058db57a,2026-03-04,2026-01-04 18:07:48.690109,1,2026-01-13 18:07:48.690109
1f259bbf-659b-4276-9b55-d48780da03d7,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Prepare Landing page,"Objective:
Prepare Landing page

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",185334f6-e33f-4f99-ab62-054b8c2f0c0c,2026-02-03,2025-07-31 18:07:48.690109,1,2025-08-12 18:07:48.690109
8e6980d4-48b1-4747-8088-5c2c940796c6,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Launch SEO keywords,"Objective:
Launch SEO keywords

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",121d74ba-7252-4afc-865f-2a660d9c6103,2026-03-05,2025-10-14 18:07:48.690109,1,2025-10-19 18:07:48.690109
966a2dc4-1791-4eb9-a857-5ec827c80aaf,f814e88a-7be9-40ef-9745-81422aaec1c6,31e31a79-470c-411c-a878-a5a65b3eb932,,Draft Ad creatives,"Objective:
Draft Ad creatives

Details:
- Review current implementation
- Apply necessary changes
- Validate with stakeholders

Acceptance Criteria:
- No regressions introduced
- Task meets expected outcome",e03164c4-fd51-45f1-9c3d-00d81a78e998,2026-03-28,2025-09-10 18:07:48.690109,0,
